pathwayName,searchTerms,genes,library,diseaseId,name,therapeuticAreas
Acute Viral Myocarditis WP4298,viral,CASP2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CASP3,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,DAG1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CASP1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CCR5,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,MICA,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CCR3,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CXADR,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,DFFB,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,DFFA,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,PTCRA,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,STAT1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,STAT3,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,PARP1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,NFKB2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CREB1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,PIK3R1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,BCL2L1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,EIF4G1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CD40LG,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,EIF4G2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,ITGB2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,SRC,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,LAMA2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,AIF1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,ITGAL,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,SGCG,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,SGCD,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,SGCB,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CXCR4,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,SGCA,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,ABL2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,BNIP2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,MAPK3,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,RAC3,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,IL12B,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,MAPK1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,NOS1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,ABL1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,DMD,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,FYN,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,IL12A,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,RAC2,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,BID,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,HLA-DMA,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,JAK1,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute Viral Myocarditis WP4298,viral,CD55,WikiPathways_2024_Human,EFO_0000763,viral disease,['EFO_0005741']
Acute myeloid leukemia,leukem,DUSP6,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,BAD,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,JUP,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,ZBTB16,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,RUNX1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,BRAF,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,IL3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PML,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIK3CB,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIK3CA,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,RARA,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,SOS2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,RAF1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,SOS1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,LEF1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,RELA,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CSF2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,BCL2A1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,MPO,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIK3R3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,ARAF,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIK3R2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,NRAS,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CCND1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,AKT3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,MYC,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,AKT1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,AKT2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,RUNX1T1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,STAT5B,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,MAP2K2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,TCF7L2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,TCF7L1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CHUK,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,MAP2K1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,STAT3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,MTOR,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,NFKB1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CCNA2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PER2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CCNA1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,KIT,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIK3R1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,RPS6KB2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,RPS6KB1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,TCF7,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,GRB2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,KRAS,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PPARD,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CEBPA,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CSF1R,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,SPI1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CEBPE,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,FLT3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,EIF4EBP1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIK3CD,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,ITGAM,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,IKBKB,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,FCGR1A,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,MAPK3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIM2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,PIM1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,HRAS,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,MAPK1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,CD14,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,IKBKG,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Acute myeloid leukemia,leukem,STAT5A,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Assembly of Viral Components at the Budding Site,viral,NP,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,NA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,CANX,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,HA,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,CALR,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Assembly of Viral Components at the Budding Site,viral,M,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,REV,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,VIF,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,VPR,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,PSIP1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,BANF1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,HMGA1,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,VPU,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,GAG,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Autointegration Results in Viral DNA Circles,viral,GAG-POL,Reactome_Pathways_2024,EFO_0000763,viral disease,['EFO_0005741']
Basal cell carcinoma,carcinoma,PTCH2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT5A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT5B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,AXIN2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,AXIN1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,PTCH1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT9A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT9B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,KIF7,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT16,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,BMP4,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,APC,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,BMP2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,BAX,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,TP53,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,LEF1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,GSK3B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT8B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD10,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT8A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT6,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT11,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,SHH,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,DVL1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,DVL2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,DVL3,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT3,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT4,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD4,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,TCF7L2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT10B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,APC2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD3,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,TCF7L1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT10A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD6,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT3A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD5,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,GADD45B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD8,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,GADD45A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD7,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,GADD45G,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT7A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,FZD9,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT7B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,DDB2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,SMO,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,TCF7,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,WNT2B,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,CDKN1A,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,CTNNB1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,HHIP,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,GLI2,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,GLI1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,GLI3,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,SUFU,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,POLK,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Basal cell carcinoma,carcinoma,BAK1,KEGG_2021_Human,EFO_0000313,carcinoma,['MONDO_0045024']
Chronic myeloid leukemia,leukem,TGFB1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,TGFB3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,TGFB2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,BAD,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,GAB2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,RUNX1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,PTPN11,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,BRAF,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,TGFBR1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,TGFBR2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,NFKBIA,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,CDK6,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,PIK3CB,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,PIK3CA,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,CDK4,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,BAX,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,SOS2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,TP53,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,RAF1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,SOS1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,RB1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,RELA,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,SHC3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,SHC4,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,SHC1,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,SHC2,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
Chronic myeloid leukemia,leukem,PIK3R3,KEGG_2021_Human,EFO_0000565,leukemia,"['MONDO_0045024', 'EFO_0005803']"
